SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.5,0.0,0.0051299999986791954,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.05; mol_fraction_B=0.95; logCMC(uM)=3.71011736 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.0,0.0,0.00524999999509256,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.1; mol_fraction_B=0.9; logCMC(uM)=3.7201593 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,7.0,0.0,0.005499999993740787,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.3; mol_fraction_B=0.7; logCMC(uM)=3.74036269 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,5.0,0.0,0.005499999993740787,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=3.74036269 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,3.0,0.0,0.005750000004109251,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.7; mol_fraction_B=0.3; logCMC(uM)=3.75966785 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,1.0,0.0,0.00955000000915329,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.9; mol_fraction_B=0.1; logCMC(uM)=3.98000337 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.5,0.0,0.013490000010191272,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.95; mol_fraction_B=0.05; logCMC(uM)=4.13001195 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.0,0.0,0.02399000000177699,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=4.38003025 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,10.0,0.0,0.010999999995992405,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=4.04139268 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.5,0.0,0.002750000001074795,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.05; mol_fraction_B=0.95; logCMC(uM)=3.43933269 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.0,0.0,0.002629999997034125,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.1; mol_fraction_B=0.9; logCMC(uM)=3.41995575 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,7.0,0.0,0.0020000000015474237,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.3; mol_fraction_B=0.7; logCMC(uM)=3.30103 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,5.0,0.0,0.0019499999983722785,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=3.29003461 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,3.0,0.0,0.0022399999982764575,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.7; mol_fraction_B=0.3; logCMC(uM)=3.35024802 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,1.0,0.0,0.003889999997082616,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.9; mol_fraction_B=0.1; logCMC(uM)=3.5899496 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.5,0.0,0.0039799999993247025,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.95; mol_fraction_B=0.05; logCMC(uM)=3.59988307 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.0,0.0,0.008000000000148404,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.90308999 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,10.0,0.0,0.010999999995992405,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=4.04139268 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.5,0.0,0.0020000000015474237,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.05; mol_fraction_B=0.95; logCMC(uM)=3.30103 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.0,0.0,0.0013799999987250443,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.1; mol_fraction_B=0.9; logCMC(uM)=3.13987909 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,7.0,0.0,0.0009499999993681583,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.3; mol_fraction_B=0.7; logCMC(uM)=2.9777236 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,5.0,0.0,0.0009099999993271958,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=2.95904139 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,3.0,0.0,0.0009800000006938952,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.7; mol_fraction_B=0.3; logCMC(uM)=2.99122608 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,1.0,0.0,0.001120000000850567,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.9; mol_fraction_B=0.1; logCMC(uM)=3.04921802 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.5,0.0,0.0015800000001658142,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.95; mol_fraction_B=0.05; logCMC(uM)=3.19865709 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.0,0.0,0.002750000001074795,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.43933269 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,10.0,0.0,0.010999999995992405,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=4.04139268 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.5,0.0,0.006919999992722069,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.05; mol_fraction_B=0.95; logCMC(uM)=3.84010609 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.0,0.0,0.0060999999998487715,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.1; mol_fraction_B=0.9; logCMC(uM)=3.78532984 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,7.0,0.0,0.0070800000050574765,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.3; mol_fraction_B=0.7; logCMC(uM)=3.85003326 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,5.0,0.0,0.005499999993740787,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=3.74036269 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,3.0,0.0,0.007590000001826652,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.7; mol_fraction_B=0.3; logCMC(uM)=3.88024178 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,1.0,0.0,0.01413000000492722,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.9; mol_fraction_B=0.1; logCMC(uM)=4.15014216 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.5,0.0,0.014790000000105831,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.95; mol_fraction_B=0.05; logCMC(uM)=4.16996817 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.0,0.0,0.0323600000044532,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=4.51000851 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,10.0,0.0,0.010999999995992405,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=4.04139268 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.5,0.0,0.0026899999999850863,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.05; mol_fraction_B=0.95; logCMC(uM)=3.42975228 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.0,0.0,0.0025699999980395172,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.1; mol_fraction_B=0.9; logCMC(uM)=3.40993312 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,7.0,0.0,0.002509999997219846,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.3; mol_fraction_B=0.7; logCMC(uM)=3.39967372 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,5.0,0.0,0.002449999997943552,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=3.38916608 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,3.0,0.0,0.002950000000148332,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.7; mol_fraction_B=0.3; logCMC(uM)=3.46982202 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,1.0,0.0,0.0032399999984585957,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.9; mol_fraction_B=0.1; logCMC(uM)=3.51054501 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.5,0.0,0.00456999999926498,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.95; mol_fraction_B=0.05; logCMC(uM)=3.6599162 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.0,0.0,0.0070800000050574765,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.85003326 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,10.0,0.0,0.010999999995992405,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=4.04139268 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.5,0.0,0.002750000001074795,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.05; mol_fraction_B=0.95; logCMC(uM)=3.43933269 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,9.0,0.0,0.002289999998207797,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.1; mol_fraction_B=0.9; logCMC(uM)=3.35983548 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,7.0,0.0,0.00190999999891051,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.3; mol_fraction_B=0.7; logCMC(uM)=3.28103337 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,5.0,0.0,0.0013799999987250443,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=3.13987909 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,3.0,0.0,0.0013799999987250443,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.7; mol_fraction_B=0.3; logCMC(uM)=3.13987909 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,1.0,0.0,0.0017399999988677657,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.9; mol_fraction_B=0.1; logCMC(uM)=3.24054925 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.5,0.0,0.0024000000015937245,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.95; mol_fraction_B=0.05; logCMC(uM)=3.38021124 converted to mol/L; https://github.com/sandialabs/P2SURF
CCCCC(CC)CCC(CC(C)C)S(=O)(=O)[O-].[Na+].CC(C)CC(C)(C#CC(C)(CC(C)C)OCCOCCOCCOCCOCCO)OCCOCCOCCOCCOCCO,anionic-nonionic mixture,0.0,0.0,0.002950000000148332,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=3.46982202 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCN1C=C[N+](=C1)C.[Cl-],nonionic-cationic mixture,0.0,0.0,0.10200000005591701,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=5.00860017 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCN1C=C[N+](=C1)C.[Cl-],nonionic-cationic mixture,0.0,0.0,0.0008900000007276802,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.25; mol_fraction_B=0.75; logCMC(uM)=2.94939001 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCN1C=C[N+](=C1)C.[Cl-],nonionic-cationic mixture,0.0,0.0,0.0006500000005345307,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.5; mol_fraction_B=0.5; logCMC(uM)=2.81291336 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCN1C=C[N+](=C1)C.[Cl-],nonionic-cationic mixture,0.0,0.0,0.0005900000004861564,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.75; mol_fraction_B=0.25; logCMC(uM)=2.77085201 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCN1C=C[N+](=C1)C.[Cl-],nonionic-cationic mixture,0.0,0.0,0.030000000019365043,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=1.0; mol_fraction_B=0.0; logCMC(uM)=4.47712126 converted to mol/L; https://github.com/sandialabs/P2SURF
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O.[Na+].CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],nonionic-cationic mixture,0.0,0.0,0.05950000003718977,,,,,,P2SURF mixture; updated_CMC-Data-for-mixed-micelle.csv; experimental CMC dataset; mol_fraction_A=0.0; mol_fraction_B=1.0; logCMC(uM)=4.77451697 converted to mol/L; https://github.com/sandialabs/P2SURF
