SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
CCCCCCOCCOC(CO)C(COCCOCCCC)(C(CO)OCCOCCCCCC)O.CCCCOCCOCCO,nonionic,12,0,0.000998,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 204; name=DECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS; temperature=50; additives=8.7 E 0 Q DECANOL-1; authors=KURI; reference=62009; original CMC=7.0 X10-2 D 9.98 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOCCOC(CO)C(COCCOCCCC)(C(CO)OCCOCCCCCC)O.CCCCOCCOCCO,nonionic,12,0,0.000941,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 204; name=DECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS; temperature=55.4; additives=9.17 E 0 Q DECANOL-1; authors=KURI; reference=62009; original CMC=6.6 X10-2 D 9.41 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOCCOC(CO)C(COCCOCCCC)(C(CO)OCCOCCCCCC)O.CCCCOCCOCCO,nonionic,12,0,0.000884,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 204; name=DECYL /OXYETHYLENE/12 OXYMETHYL REDUCED POLYDISPERSION OF HEAD GROUPS; temperature=61.4; additives=9.17 E 0 Q DECANOL-1; authors=KURI; reference=62009; original CMC=6.2 X10-2 D 8.84 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(CO)O)(C)CO)O,nonionic,3,0,0.2,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 209; name=OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=15; additives=nan; authors=CROO FORD; reference=64014; original CMC=1 02 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(CO)O)(C)CO)O,nonionic,3,0,0.01,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 209; name=OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CROO FORD; reference=64014; original CMC=I 0.1 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(CO)O)(C)CO)O,nonionic,3,0,0.0007,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 209; name=OCTYL BENZENE /OXYETHYLENE/3 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=35; additives=nan; authors=CROO FORD; reference=64014; original CMC=I 07 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.0041,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 210; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=45; additives=nan; authors=CROO FORD; reference=64014; original CMC=) 41 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.0059,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 210; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=55; additives=nan; authors=CROO FORD; reference=64014; original CMC=1 59 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.0091,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 210; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=7b; additives=nan; authors=CROO FORD; reference=64014; original CMC=I 91 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.0047,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 210; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=26; additives=3 BAKIC 0216; authors=CROO FORD; reference=63017; original CMC=I 47 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,nonionic,4,0,0.0017,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 210; name=P-T-OCTYL BENZENE /OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=26; additives=6 It 1 ( 0216; authors=CROO FORD; reference=63017; original CMC=? 17 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000181,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=15; additives=nan; authors=CROO FORD; reference=64014; original CMC=1.81 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000154,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=1.54 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000172,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=64014; original CMC=1.72 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000164,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=35; additives=nan; authors=CROO FORD; reference=64014; original CMC=1.64 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000164,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=45; additives=nan; authors=CROO FORD; reference=64014; original CMC=1.64 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000172,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=55; additives=nan; authors=CROO FORD; reference=64014; original CMC=1.72 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.00019,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=65; additives=nan; authors=CROO FORD; reference=64014; original CMC=1.90 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.22,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=75; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.2 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCO,nonionic,5,0,0.000235,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 211; name=P-T-OCTYL BENZENE /OXYETHYLENE/5 ALCOHOL HOMOGENEOUS, HEAD GROUP; temperature=85; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.35 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.00027,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=15; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.70 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.000205,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=2.05 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.00025,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=5; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.000237,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=35; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.37 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.000228,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=45; additives=nan; authors=CROO FORD; reference=640; original CMC=2.28 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.00023,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=55; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.30 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.000255,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=65; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.55 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCC(C(CCC(C1CCC(O1)CCCCC(CC2=CC(OC2=O)C)O)O)O)O,nonionic,6,0,0.000287,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 212; name=P-T-OCTYL BENZENE /OXYETHYLENE/6 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=75; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.87 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.000291,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 213; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=15; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.91 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.000268,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 213; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.68 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.000244,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 213; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=35; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.44 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.000243,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 213; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=45; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.43 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.00025,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 213; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=65; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.50 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.000268,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 213; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=75; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.68 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,nonionic,7,0,0.00029,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 213; name=P-T-OCTYL BENZENE /OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=85; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.90 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000291,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 214; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL HOMOGENEOUS!HEA GROUP; temperature=15; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.91 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.00028,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 214; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL HOMOGENEOUS!HEA GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=2.80 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000283,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 214; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL HOMOGENEOUS!HEA GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.83 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000258,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 214; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL HOMOGENEOUS!HEA GROUP; temperature=35; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.58 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000255,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 214; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL HOMOGENEOUS!HEA GROUP; temperature=65; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.55 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000274,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 214; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL HOMOGENEOUS!HEA GROUP; temperature=75; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.74 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000298,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 214; name=P-T-OCTYL BENZENE /OXYETHYLENE/8 ALCOHOL HOMOGENEOUS!HEA GROUP; temperature=85; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.98 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.000322,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=15; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.22 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.000335,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=3.35 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.000304,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.04 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.000275,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=35; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.75 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.000262,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=45; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.62 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.00027,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=55; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.70 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.00028,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=65; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.80 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.000291,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=75; additives=nan; authors=CROO FORD; reference=64014; original CMC=2.91 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,0.000318,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 215; name=P-T-OCTYL BENZENE /OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=85; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.18 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.00033,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=15; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.30 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.000323,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=64014; original CMC=3.23 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,10,0,0.000335,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 216; name=P-T-OCTYL BENZENE /OXYETHYLENE/10 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=CROO FORD; reference=63017; original CMC=3.35 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
