名称,smiles,EO,PO,亲油亲水值HLB,CMC（临界胶束浓度）,表面张力（γcmc）,界面张力（IFT）,润湿性接触角θ,最小分子截面积Amin,最大表面过剩浓度Γmax,表面张力降低效率参数Pc20,文献或来源（如果可以）,source_temperature
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0266,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.33 E-1 M K CL; authors=HERZ; reference=52017; original CMC=2.66 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0242,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.69 E-1 M K CL; authors=HERZ; reference=52017; original CMC=2.42 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0216,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=2.16 E-1 M K CL; authors=HERZ; reference=52017; original CMC=2.16 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0191,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=2.87 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.91 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0161,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=4.03 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.61 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0145,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=5.06 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.45 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0128,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=6.42 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.28 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0111,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=8.30 E-1 M K CL; authors=HERZ; reference=52017; original CMC=1.11 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0101,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.01 E O M K CL; authors=HERZ; reference=52017; original CMC=1.01 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0094,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.18 E 0 M K CL; authors=HERZ; reference=52017; original CMC=9.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.009,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.35 EOM K CL; authors=HERZ; reference=52017; original CMC=9.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0087,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.52 EOM K CL; authors=HERZ; reference=52017; original CMC=8.7 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0085,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.70 EOM K CL; authors=HERZ; reference=52017; original CMC=8.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0081,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=2.01 EOM K CL; authors=HERZ; reference=52017; original CMC=8.1 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0074,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=2.22 E 0 M K CL; authors=HERZ; reference=52017; original CMC=7.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.049,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=2. E 0 I K OH; authors=SHIN; reference=54005; original CMC=4.9 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.045,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=4.9 E O C 0091 2. E O I K OH; authors=SHIN; reference=54003; original CMC=4.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.04,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=1.93 E1C 0091 2. EOI K OH; authors=SHIN; reference=54003; original CMC=4.0 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.038,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=2.76 E 0091 2. EOI K OH; authors=SHIN; reference=54003; original CMC=3.8 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.036,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=3.38 E 0091 2. EOI K OH; authors=SHIN; reference=54003; original CMC=3.6 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.034,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=4.63 0091 2. E O I K OH; authors=SHIN; reference=54003; original CMC=3.4 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.032,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=5.76 E 1 C 0091 2. I K OH; authors=SHIN; reference=54003; original CMC=3.2 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.03,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=6.99 E 1 C 0091 2. 0 I K OH; authors=SHIN; reference=54003; original CMC=3.0 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM UNDECANOATE,CCCCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.029,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 297; name=POTASSIUM UNDECANOATE; temperature=25; additives=8.38 E 1 0 0091 2. EOI K OH; authors=SHIN; reference=54003; original CMC=2.9 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM TETRADECANOATE,CCCCCCCCCCCCCC(=O)[O-].[Na+],0.0,0.0,,0.0069,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 298; name=SODIUM TETRADECANOATE; temperature=25; additives=nan; authors=CAMP LAKS; reference=65024; original CMC=6.9 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECANOATE,CCCCCCCCCC(=O)[O-].[Na+],0.0,0.0,,0.094,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 299; name=SODIUM DECANOATE; temperature=25; additives=nan; authors=CAMP LAKS; reference=65024; original CMC=9.40 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECANOATE,CCCCCCCCCC(=O)[O-].[Na+],0.0,0.0,,0.0955,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 299; name=SODIUM DECANOATE; temperature=25; additives=nan; authors=CAMP LAKS; reference=65024; original CMC=9.55 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM 3-N-DODECYL BENZENE SULFONATE,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00146,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 301; name=SODIUM 3-N-DODECYL BENZENE SULFONATE; temperature=25; additives=nan; authors=LUDL; reference=56005; original CMC=1.46 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM 4-N-DODECYL BENZENE SULFONATE,CCCCCCCCCCC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],0.0,0.0,,0.00159,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 302; name=SODIUM 4-N-DODECYL BENZENE SULFONATE; temperature=25; additives=nan; authors=LUDL; reference=56005; original CMC=1.59 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,CCCCCCCCC=CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.0008,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 305; name=POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/; temperature=25; additives=nan; authors=KLEV; reference=53010; original CMC=8. X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/,CCCCCCCCC=CCCCCCCCC(=O)[O-].[K+],0.0,0.0,,0.00095,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 305; name=POTASSIUM OLEATE/ CIS-9-OCTADECENOATE/; temperature=25; additives=nan; authors=KLEV; reference=53010; original CMC=9.5 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
"TRIDECYL/OXYETHYLENE/5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCC(=O)O.CCCCCCCC(=O)O.CC(C)(CO)CO,5.0,0.0,,0.0001,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 312; name=TRIDECYL/OXYETHYLENE/5 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=1.00 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"TRIDECYL/OXYETHYLENE/14 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,14.0,0.0,,0.000135,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 314; name=TRIDECYL/OXYETHYLENE/14 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=1.35 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,10.0,0.0,,7.5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=7.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,10.0,0.0,,0.0001,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=1.5 EOM DIOXANE; authors=SCHI GILB; reference=65011; original CMC=1.00 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,10.0,0.0,,0.00018,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=3.0 EOM DIOXANE; authors=SCHI GILB; reference=65011; original CMC=1.80 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,10.0,0.0,,0.00024,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=6. E 0 M UREA; authors=SCHI GILB; reference=65011; original CMC=2.40 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,10.0,0.0,,0.00014,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=3. 0 M GUANIDINIUM CL 4.6 E 0 PH OF SOLUTION; authors=SCHI GILB; reference=65011; original CMC=1.40 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,10.0,0.0,,0.00025,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 320; name=NONYL BENZENE/OXYETHYLENE/10 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=5. M GUANIDINIUM CL 4.6 E O PH OF SOLUTION; authors=SCHI GILB; reference=65011; original CMC=2.50 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,0.00011,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=1.10 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N BA CL2; authors=SCHI; reference=62019; original CMC=5.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,5.7e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N CA CL2; authors=SCHI; reference=62019; original CMC=5.7 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,7.6e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N CA N03; authors=SCHI; reference=62019; original CMC=7.6 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,0.00015,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M H CL; authors=SCHI; reference=62019; original CMC=1.50 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,5.5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M K N03; authors=SCHI; reference=62019; original CMC=5.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,6.5e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M LI CL; authors=SCHI; reference=62019; original CMC=6.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,8.7e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M LI N03; authors=SCHI; reference=62019; original CMC=8.7 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,5.3e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N MG CL2; authors=SCHI; reference=62019; original CMC=5.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,8e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA BR; authors=SCHI; reference=62019; original CMC=8.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
"NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION",CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,15.0,0.0,,5.2e-05,,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA BR03; authors=SCHI; reference=62019; original CMC=5.2 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets",25
