Compound No.,Mol. Wgt.,Name,Additives,Temperature,CMC,Qual. Mat. Meth.,Method,Authors,Reference,Source,Evaluation,CMC Value 1,CMC Units 1,CMC Value 2,CMC Units 2,CMC Value 3,CMC Units 3
1,288.3,SODIUM DODECYL 1 SULFATE,2. E-3 N AL CL3,70,1.6 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0016,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3. E-4 N BZL* C6H5 /CH3/2 N I,40,4.4 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0044,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-4 N BZL* C6H5 /CH3/2 N I,40,3.6 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0036,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,8. E-4 N BZL* C6H5 /CH3/2 N I,40,3.2 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0032,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.2 E-3 N BZL* C6H5 /CH3/2 N I,40,3.0 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.003,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.6 E-3 N BZL* C6H5 /CH3/2 N I,40,2.8 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0028,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.7 E-3 N BZL* C6H5 /CH3/2 N I,40,2.6 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0026,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-4 N (C4H9) (CH3) N,40,5.2 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0052,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-3 N (C4H9) (CH3) N I,40,4.3 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0043,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.4 E-3 N (C4H9) (CH3) N I,40,4.0 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.004,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.9 E-3 N (C4H9) (CH3) N,40,3.5 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0035,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3.0 E-3 N (C4H9) (CH3),40,3.0 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.003,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-4 N CA CL2,70,6.0 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.006,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3. E-4 N CA CL2,70,5.1 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0051,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-4 N CA CL2,70,4.3 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0043,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-3 N CA CL2,70,3.9 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0039,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2. E-3 N CA CL2,70,3.0 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.003,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-3 N CA CL2,70,2.2 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0022,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.2 E-2 N CA CL2,70,1.8 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0018,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.5 E-2 N CA CL2,70,1.4 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0014,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-2 N CA CL2,70,1.2 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0012,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.0 E-1 N CA CL2,70,1.0 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.001,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3.0 E-1 N CA CL2,70,7.7 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.00077,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.45 E-4 N CS CL,40,6.90 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0069,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.18 E-3 N CS CL,40,6.15 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00615,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5.15 E-3 N CS CL,40,5.20 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0052,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,8.64 E-3 N CS CL,40,4.50 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0045,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.18 E-2 N CS CL,40,3.75 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00375,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.39 E-2 N CS CL,40,3.60 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0036,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.357E-2 N CS CL,40,2.75 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00275,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.59 E-2 N CS CL,40,2.65 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00265,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3.79 E-2 N CS CL,40,2.10 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0021,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.04 E-2 N CS2 S04,40,3.05 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00305,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3.31 E-2 N CS2 S04,40,2.30 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0023,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,E 0 CU S04,,,,GRAPH DATA NOT RETRIEVED,SATA IWAM,63034,,R,,,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.22 E N-C10 GLYCEROL ETHER,25,8.4 X10-2 D 2.91 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,SCHI FOWK,57014,T M,L,0.084,D,0.00291,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,N-C10 GLYCEROL ETHER,25,9.7 X10-2 D 3.36 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,SCHI FOWK,57014,T M,L,0.097,D,0.00336,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. EOH DIOXANE,15,6.73 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.00673,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.0 E1H DIOXANE,15,7.31 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.00731,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.5 E1H DIOXANE,15,9.03 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.00903,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.0 E1H DIOXANE,15,1.38 X10-2 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.0138,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.5 E1H DIOXANE,15,2.10 X10-2 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.021,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2. EOH DIOXANE,25,8.01 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.00801,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3. EOH DIOXANE,25,8.06 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.00806,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. EOH DIOXANE,25,7.7 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.0077,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,7. EOH DIOXANE,25,8.5 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.0085,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.0 E1H DIOXANE,25,9.0 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.009,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.5 E1H DIOXANE,25,1.31 X10-2 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.0131,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.0 E1H DIOXANE,25,2.12 X10-2 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.0212,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.5 E1H DIOXANE,25,3.0 X10-2 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.03,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. EOH DIOXANE,35,8.74 X10-3 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.00874,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.0 E1 H DIOXANE,35,1.05 X10-2 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.0105,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.5 H DIOXANE,35,1.90 X10-2 M,BB,EQUIV CONDCTNCE GRAPH,SHIR MATU,65020,L,3,0.019,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,7. E-2 P DECANOL-1,24.7,7. X10-2 P,HD,SPECFC CONDCTNCE GRAPH,ROSS BRAM,57031,T,L,0.07,P,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.22 1 Q 3.5(CH3)2 C6H3 GLET*,25,1.70 X10-1 D 5.896X10-3 M,CB,UNSPECIFIED CONDUCTANCE,SCHI FOWK,57014,T M,L,0.17,D,0.005896,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.22 3.5(CH3)2 C6H3 GLET*,25,1.4 X10-1 D 4.85 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,SCHI FOWK,57014,T M,L,0.14,D,0.00485,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.00 E 2 A DEUTERIUM OXIDE,25,8.05 X10-3 M,BA,SPECFC CONDCTNCE EQUATNS,MUKE KAPA,66002,T,2,0.00805,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 E 0 P ETHANOL,5,5.51 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00551,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3. E 0 P ETHANOL,10,7.33 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00733,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E 0 P ETHANOL,10,6.63 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00663,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,6. E 0 P ETHANOL,10,6.33 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00633,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9. E 0 P ETHANOL,10,5.55 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00555,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 0 P ETHANOL,10,5.50 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.0055,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 0 P ETHANOL,15,5.54 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00554,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 0 P ETHANOL,20,5.67 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00567,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.91 0 H ETHANOL,20,5.18 X10-3 M,CG,EQUIV COND 1ST DEVIATION,WARD,40004,T,L,0.00518,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.91 E 0 H ETHANOL,20,5.65 X10-3 M,CB,EQUIV CONDCTNCE GRAPH,WARD,40004,P,3,0.00565,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.002E 1 H ETHANOL,20,8.5 X10-3 M,CB,EQUIV CONDCTNCE GRAPH,WARD,40004,P,3,0.0085,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.002E 1 H ETHANOL,20,7.22 X10-3 M,CG,EQUIV COND 1ST DEVIATION,WARD,40004,T,L,0.00722,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.978E 1 H ETHANOL,20,1.30 X10-2 M,CC,EQUIV CONDCTNCE GRAPH,WARD,40004,P,L,0.013,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.978E 1 H ETHANOL,20,1.04 X10-2 M,CG,EQUIV COND 1ST DEVIATION,WARD,40004,T,L,0.0104,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 E 0 P ETHANOL,25,5.96 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00596,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,25,1.067X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.01067,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 E 0 P ETHANOL,30,6.33 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00633,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,30,1.146X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.01146,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 E 0 P ETHANOL,35,6.72 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00672,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,35,1.310X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.0131,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 E 0 P ETHANOL,40,7.19 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00719,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,40,1.496X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.01496,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 E 0 P ETHANOL,45,7.72 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00772,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,45,1.656x10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.01656,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 E 0 P ETHANOL,50,8.30 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.0083,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,50,1.831X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.01831,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3. E 0 P ETHANOL,55,8.75 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00875,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. 0 P ETHANOL,55,8.40 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.0084,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,6. E 0 P ETHANOL,55,8.42 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00842,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9. 0 P ETHANOL,55,8.92 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00892,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 0 P ETHANOL,55,8.96 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00896,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.0 E 1 P ETHANOL,55,9.28 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.00928,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.5 E1 P ETHANOL,55,1.160X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.0116,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.0 E 1 P ETHANOL,55,1.505X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.01505,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,55,2.005X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,L,0.02005,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,9.27 0 P ETHANOL,60,9.70 X10-3 M,BA,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.0097,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.498E 1 P ETHANOL,60,2.170X10-2 M,BB,EQUIV CONDCTNCE GRAPH,FLOC,57013,L,3,0.0217,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.13 E 2 I HEXANOL-1,UNK,5.1 X10-3 M,BC,ULTRAFILTRATION,HUTC,59018,K,L,0.0051,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2. E-2 N K CL,70,3.1 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0031,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-2 N K CL,70,2.4 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0024,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,0.10 E-1 N K CL,70,1.6 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0016,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-3 N K OH,UNK,5. X10-3 M,BG,METHOD NOT CITED,KLEV CARR,56001,T,L,0.005,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,4.08 E-3 N K2 S04,40,6.00 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.006,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,7.42 E-3 N K2 S04,40,5.05 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00505,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.50 E-2 N K2 S04,40,3.95 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00395,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.16 E-2 N K2 S04,40,3.45 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00345,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.67 E-2 N K2 S04,40,3.10 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0031,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3.60 E-2 N K2 S04,40,2.50 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0025,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,4.53 E-2 N K2 S04,40,2.35 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00235,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5.61 E-3 N LI2 S04,40,6.10 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0061,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.00 E-2 N LI2 S04,40,5.35 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00535,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.49 E-2 N LI2 S04,40,4.80 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0048,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.27 E-2 N LI2 S04,40,4.00 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.004,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.74 E-2 N LI2 S04,40,3.65 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00365,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3.37 E-2 N LI2 S04,40,3.40 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.0034,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,4.36 E-2 N LI2 S04,40,2.95 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00295,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5.38 E-2 N LI2 S04,40,2.65 X10-3 M,BG,FOTOMTR SPCTR CHNGE PNCN,GODD HARV,53012,L,L,0.00265,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,7. E-2 P LAURYL ALCOHOL,24,7 9. X10-2 P,HD,SPECFC CONDCTNCE GRAPH,ROSS BRAM,57031,T,L,,,0.09,P,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-1 I LAURYL ALCOHOL,25,8.1 X10-3 M,BC,UNSPECIFIED CONDUCTANCE,MIUR ARIS,58023,G,L,0.0081,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,6.67 E-1 I LAURYL ALCOHOL,25,8.1 X10-3 M,BC,UNSPECIFIED CONDUCTANCE,MIUR ARIS,58023,G,L,0.0081,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E 0 I LAURYL ALCOHOL,25,8.0 X10-3 M,BC,UNSPECIFIED CONDUCTANCE,MIUR ARIS,58023,G,L,0.008,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,3.33 0 I LAURYL ALCOHOL,25,7.0 X10-3 M,BC,UNSPECIFIED CONDUCTANCE,MIUR ARIS,58023,G,L,0.007,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,6.25 0 I LAURYL ALCOHOL,25,6.5 X10-3 M,BC,UNSPECIFIED CONDUCTANCE,MIUR ARIS,58023,G,L,0.0065,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.22 E Q LAURYL ALCOHOL,25,6.6 X10-2 D 2.28 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,SCHI FOWK,57014,T M,L,0.066,D,0.00228,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.22 E 1 Q LAURYL ALCOHOL,55,7.6 X10-2 D 2.63 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,SCHI FOWK,57014,T M,L,0.076,D,0.00263,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-3 N MG CL2,70,3.9 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0039,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-3 N MG CL2,70,2.2 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0022,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.5 E-2 N MG CL2,70,1.5 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.0015,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-2 N MG CL2,70,1.25 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.00125,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.0 E-1 N MG CL2,70,1.0 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.001,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,2.5 E-1 N MG CL2,70,8.2 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,LANG,51005,L,L,0.00082,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-1 M NA BR,21,4.13 X10-2 D 1.432X10-3 M,BB,SURFACE TENSION LOG PLOT,HUIS,64047,T M,L,0.0413,D,0.001432,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-1 M NA BR,21,4.1 X10-2 D 1.42 X10-3 M,BB,TURBIDITY PLT LITE SCATR,HUIS,64047,T M,3,0.041,D,0.00142,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,3. E-1 M NA BR,21,2.3 X10-2 D 7.97 X10-4 M,BC,TURBIDITY PLT LITE SCATR,HUIS,64047,T M,L,0.023,D,0.000797,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,2. E-1 M NA CL,10,7.7 X10-4 M,BC,SURFACE TENSION LOG PLOT,SCHI,63026,L,L,0.00077,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.00 E-1 M NA CL,17,4.0 X10-2 D 1.38 X10-3 M,CD,TURBIDITY PLT LITE SCATR,KURI,62009,T M,L,0.04,D,0.00138,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,1.00 E-1 M NA CL,18,4.0 X10-2 D 1.38 X10-3 M,CD,TURBIDITY PLT LITE SCATR,KURI,62009,T M,L,0.04,D,0.00138,M,,
1,288.3,SODIUM DODECYL 1 SULFATE,1. E-2 M NA CL,20,5.13 X10-3 M,BB,SURFACE TNSN LINEAR PLOT,MATI PETH,58020,T,L,0.00513,M,,,,
1,288.3,SODIUM DODECYL 1 SULFATE,5. E-2 M NA CL,20,2.24 X10-3 M,BB,INTERFACIAL TENSION LOGM,HAYD TAYL,60011,L,L,0.00224,M,,,,
